date,component,demand_units,day_of_week,month,is_weekend,is_holiday_season
2021-09-28,Platelets,38,1,9,0,0
2021-09-29,Cryoprecipitate,11,2,9,0,0
2021-09-29,Fresh Frozen Plasma,20,2,9,0,0
2021-09-29,Packed RBC,75,2,9,0,0
2021-09-29,Platelets,33,2,9,0,0
2021-09-30,Cryoprecipitate,8,3,9,0,0
2021-09-30,Fresh Frozen Plasma,25,3,9,0,0
2021-09-30,Packed RBC,75,3,9,0,0
2021-09-30,Platelets,30,3,9,0,0
2021-10-01,Cryoprecipitate,16,4,10,0,0
2021-10-01,Fresh Frozen Plasma,29,4,10,0,0
2021-10-01,Packed RBC,87,4,10,0,0
2021-10-01,Platelets,26,4,10,0,0
2021-10-02,Cryoprecipitate,10,5,10,1,0
2021-10-02,Fresh Frozen Plasma,20,5,10,1,0
2021-10-02,Packed RBC,56,5,10,1,0
2021-10-02,Platelets,24,5,10,1,0
2021-10-03,Cryoprecipitate,10,6,10,1,0
2021-10-03,Fresh Frozen Plasma,16,6,10,1,0
2021-10-03,Packed RBC,42,6,10,1,0
2021-10-03,Platelets,17,6,10,1,0
2021-10-04,Cryoprecipitate,8,0,10,0,0
2021-10-04,Fresh Frozen Plasma,29,0,10,0,0
2021-10-04,Packed RBC,80,0,10,0,0
2021-10-04,Platelets,31,0,10,0,0
2021-10-05,Cryoprecipitate,11,1,10,0,0
2021-10-05,Fresh Frozen Plasma,20,1,10,0,0
2021-10-05,Packed RBC,75,1,10,0,0
2021-10-05,Platelets,27,1,10,0,0
2021-10-06,Cryoprecipitate,10,2,10,0,0
2021-10-06,Fresh Frozen Plasma,31,2,10,0,0
2021-10-06,Packed RBC,72,2,10,0,0
2021-10-06,Platelets,19,2,10,0,0
2021-10-07,Cryoprecipitate,12,3,10,0,0
2021-10-07,Fresh Frozen Plasma,25,3,10,0,0
2021-10-07,Packed RBC,84,3,10,0,0
2021-10-07,Platelets,33,3,10,0,0
2021-10-08,Cryoprecipitate,11,4,10,0,0
2021-10-08,Fresh Frozen Plasma,29,4,10,0,0
2021-10-08,Packed RBC,71,4,10,0,0
2021-10-08,Platelets,35,4,10,0,0
2021-10-09,Cryoprecipitate,9,5,10,1,0
2021-10-09,Fresh Frozen Plasma,16,5,10,1,0
2021-10-09,Packed RBC,45,5,10,1,0
2021-10-09,Platelets,25,5,10,1,0
2021-10-10,Cryoprecipitate,10,6,10,1,0
2021-10-10,Fresh Frozen Plasma,18,6,10,1,0
2021-10-10,Packed RBC,56,6,10,1,0
2021-10-10,Platelets,19,6,10,1,0
2021-10-11,Cryoprecipitate,14,0,10,0,0
2021-10-11,Fresh Frozen Plasma,26,0,10,0,0
2021-10-11,Packed RBC,77,0,10,0,0
2021-10-11,Platelets,34,0,10,0,0
2021-10-12,Cryoprecipitate,14,1,10,0,0
2021-10-12,Fresh Frozen Plasma,28,1,10,0,0
2021-10-12,Packed RBC,70,1,10,0,0
2021-10-12,Platelets,36,1,10,0,0
2021-10-13,Cryoprecipitate,14,2,10,0,0
2021-10-13,Fresh Frozen Plasma,23,2,10,0,0
2021-10-13,Packed RBC,65,2,10,0,0
2021-10-13,Platelets,33,2,10,0,0
2021-10-14,Cryoprecipitate,9,3,10,0,0
2021-10-14,Fresh Frozen Plasma,27,3,10,0,0
2021-10-14,Packed RBC,85,3,10,0,0
2021-10-14,Platelets,23,3,10,0,0
2021-10-15,Cryoprecipitate,19,4,10,0,0
2021-10-15,Fresh Frozen Plasma,31,4,10,0,0
2021-10-15,Packed RBC,84,4,10,0,0
2021-10-15,Platelets,35,4,10,0,0
2021-10-16,Cryoprecipitate,13,5,10,1,0
2021-10-16,Fresh Frozen Plasma,23,5,10,1,0
2021-10-16,Packed RBC,68,5,10,1,0
2021-10-16,Platelets,29,5,10,1,0
2021-10-17,Cryoprecipitate,11,6,10,1,0
2021-10-17,Fresh Frozen Plasma,20,6,10,1,0
2021-10-17,Packed RBC,59,6,10,1,0
2021-10-17,Platelets,21,6,10,1,0
2021-10-18,Cryoprecipitate,13,0,10,0,0
2021-10-18,Fresh Frozen Plasma,20,0,10,0,0
2021-10-18,Packed RBC,92,0,10,0,0
2021-10-18,Platelets,24,0,10,0,0
2021-10-19,Cryoprecipitate,13,1,10,0,0
2021-10-19,Fresh Frozen Plasma,33,1,10,0,0
2021-10-19,Packed RBC,124,1,10,0,0
2021-10-19,Platelets,36,1,10,0,0
2021-10-20,Cryoprecipitate,16,2,10,0,0
2021-10-20,Fresh Frozen Plasma,30,2,10,0,0
2021-10-20,Packed RBC,92,2,10,0,0
2021-10-20,Platelets,40,2,10,0,0
2021-10-21,Cryoprecipitate,14,3,10,0,0
2021-10-21,Fresh Frozen Plasma,26,3,10,0,0
2021-10-21,Packed RBC,85,3,10,0,0
2021-10-21,Platelets,49,3,10,0,0
2021-10-22,Cryoprecipitate,15,4,10,0,0
2021-10-22,Fresh Frozen Plasma,25,4,10,0,0
2021-10-22,Packed RBC,84,4,10,0,0
2021-10-22,Platelets,35,4,10,0,0
2021-10-23,Cryoprecipitate,11,5,10,1,0
2021-10-23,Fresh Frozen Plasma,25,5,10,1,0
2021-10-23,Packed RBC,59,5,10,1,0
2021-10-23,Platelets,32,5,10,1,0
2021-10-24,Cryoprecipitate,15,6,10,1,0
2021-10-24,Fresh Frozen Plasma,19,6,10,1,0
2021-10-24,Packed RBC,79,6,10,1,0
2021-10-24,Platelets,25,6,10,1,0
2021-10-25,Cryoprecipitate,15,0,10,0,0
2021-10-25,Fresh Frozen Plasma,32,0,10,0,0
2021-10-25,Packed RBC,86,0,10,0,0
2021-10-25,Platelets,36,0,10,0,0
2021-10-26,Cryoprecipitate,12,1,10,0,0
2021-10-26,Fresh Frozen Plasma,28,1,10,0,0
2021-10-26,Packed RBC,106,1,10,0,0
2021-10-26,Platelets,36,1,10,0,0
2021-10-27,Cryoprecipitate,10,2,10,0,0
2021-10-27,Fresh Frozen Plasma,33,2,10,0,0
2021-10-27,Packed RBC,107,2,10,0,0
2021-10-27,Platelets,28,2,10,0,0
2021-10-28,Cryoprecipitate,13,3,10,0,0
2021-10-28,Fresh Frozen Plasma,31,3,10,0,0
2021-10-28,Packed RBC,95,3,10,0,0
2021-10-28,Platelets,24,3,10,0,0
2021-10-29,Cryoprecipitate,14,4,10,0,0
2021-10-29,Fresh Frozen Plasma,29,4,10,0,0
2021-10-29,Packed RBC,82,4,10,0,0
2021-10-29,Platelets,33,4,10,0,0
2021-10-30,Cryoprecipitate,12,5,10,1,0
2021-10-30,Fresh Frozen Plasma,28,5,10,1,0
2021-10-30,Packed RBC,52,5,10,1,0
2021-10-30,Platelets,26,5,10,1,0
2021-10-31,Cryoprecipitate,9,6,10,1,0
2021-10-31,Fresh Frozen Plasma,18,6,10,1,0
2021-10-31,Packed RBC,49,6,10,1,0
2021-10-31,Platelets,20,6,10,1,0
2021-11-01,Cryoprecipitate,13,0,11,0,1
2021-11-01,Fresh Frozen Plasma,25,0,11,0,1
2021-11-01,Packed RBC,77,0,11,0,1
2021-11-01,Platelets,35,0,11,0,1
2021-11-02,Cryoprecipitate,14,1,11,0,1
2021-11-02,Fresh Frozen Plasma,30,1,11,0,1
2021-11-02,Packed RBC,89,1,11,0,1
2021-11-02,Platelets,27,1,11,0,1
2021-11-03,Cryoprecipitate,12,2,11,0,1
2021-11-03,Fresh Frozen Plasma,26,2,11,0,1
2021-11-03,Packed RBC,69,2,11,0,1
2021-11-03,Platelets,30,2,11,0,1
2021-11-04,Cryoprecipitate,13,3,11,0,1
2021-11-04,Fresh Frozen Plasma,24,3,11,0,1
2021-11-04,Packed RBC,87,3,11,0,1
2021-11-04,Platelets,34,3,11,0,1
2021-11-05,Cryoprecipitate,11,4,11,0,1
2021-11-05,Fresh Frozen Plasma,26,4,11,0,1
2021-11-05,Packed RBC,64,4,11,0,1
2021-11-05,Platelets,19,4,11,0,1
2021-11-06,Cryoprecipitate,12,5,11,1,1
2021-11-06,Fresh Frozen Plasma,17,5,11,1,1
2021-11-06,Packed RBC,53,5,11,1,1
2021-11-06,Platelets,22,5,11,1,1
2021-11-07,Cryoprecipitate,12,6,11,1,1
2021-11-07,Fresh Frozen Plasma,18,6,11,1,1
2021-11-07,Packed RBC,57,6,11,1,1
2021-11-07,Platelets,22,6,11,1,1
2021-11-08,Cryoprecipitate,9,0,11,0,1
2021-11-08,Fresh Frozen Plasma,27,0,11,0,1
2021-11-08,Packed RBC,63,0,11,0,1
2021-11-08,Platelets,31,0,11,0,1
2021-11-09,Cryoprecipitate,8,1,11,0,1
2021-11-09,Fresh Frozen Plasma,21,1,11,0,1
2021-11-09,Packed RBC,72,1,11,0,1
2021-11-09,Platelets,38,1,11,0,1
2021-11-10,Cryoprecipitate,13,2,11,0,1
2021-11-10,Fresh Frozen Plasma,27,2,11,0,1
2021-11-10,Packed RBC,48,2,11,0,1
2021-11-10,Platelets,24,2,11,0,1
2021-11-11,Cryoprecipitate,10,3,11,0,1
2021-11-11,Fresh Frozen Plasma,22,3,11,0,1
2021-11-11,Packed RBC,70,3,11,0,1
2021-11-11,Platelets,24,3,11,0,1
2021-11-12,Cryoprecipitate,14,4,11,0,1
2021-11-12,Fresh Frozen Plasma,18,4,11,0,1
2021-11-12,Packed RBC,97,4,11,0,1
2021-11-12,Platelets,31,4,11,0,1
2021-11-13,Cryoprecipitate,10,5,11,1,1
2021-11-13,Fresh Frozen Plasma,19,5,11,1,1
2021-11-13,Packed RBC,55,5,11,1,1
2021-11-13,Platelets,16,5,11,1,1
2021-11-14,Cryoprecipitate,9,6,11,1,1
2021-11-14,Fresh Frozen Plasma,14,6,11,1,1
2021-11-14,Packed RBC,61,6,11,1,1
2021-11-14,Platelets,19,6,11,1,1
2021-11-15,Cryoprecipitate,11,0,11,0,1
2021-11-15,Fresh Frozen Plasma,32,0,11,0,1
2021-11-15,Packed RBC,96,0,11,0,1
2021-11-15,Platelets,30,0,11,0,1
2021-11-16,Cryoprecipitate,15,1,11,0,1
2021-11-16,Fresh Frozen Plasma,24,1,11,0,1
2021-11-16,Packed RBC,77,1,11,0,1
2021-11-16,Platelets,34,1,11,0,1
2021-11-17,Cryoprecipitate,13,2,11,0,1
2021-11-17,Fresh Frozen Plasma,31,2,11,0,1
2021-11-17,Packed RBC,100,2,11,0,1
2021-11-17,Platelets,37,2,11,0,1
2021-11-18,Cryoprecipitate,14,3,11,0,1
2021-11-18,Fresh Frozen Plasma,23,3,11,0,1
2021-11-18,Packed RBC,110,3,11,0,1
2021-11-18,Platelets,33,3,11,0,1
2021-11-19,Cryoprecipitate,14,4,11,0,1
2021-11-19,Fresh Frozen Plasma,33,4,11,0,1
2021-11-19,Packed RBC,111,4,11,0,1
2021-11-19,Platelets,38,4,11,0,1
2021-11-20,Cryoprecipitate,14,5,11,1,1
2021-11-20,Fresh Frozen Plasma,15,5,11,1,1
2021-11-20,Packed RBC,63,5,11,1,1
2021-11-20,Platelets,26,5,11,1,1
2021-11-21,Cryoprecipitate,10,6,11,1,1
2021-11-21,Fresh Frozen Plasma,22,6,11,1,1
2021-11-21,Packed RBC,53,6,11,1,1
2021-11-21,Platelets,30,6,11,1,1
2021-11-22,Cryoprecipitate,15,0,11,0,1
2021-11-22,Fresh Frozen Plasma,29,0,11,0,1
2021-11-22,Packed RBC,92,0,11,0,1
2021-11-22,Platelets,42,0,11,0,1
2021-11-23,Cryoprecipitate,14,1,11,0,1
2021-11-23,Fresh Frozen Plasma,22,1,11,0,1
2021-11-23,Packed RBC,97,1,11,0,1
2021-11-23,Platelets,34,1,11,0,1
2021-11-24,Cryoprecipitate,12,2,11,0,1
2021-11-24,Fresh Frozen Plasma,30,2,11,0,1
2021-11-24,Packed RBC,102,2,11,0,1
2021-11-24,Platelets,37,2,11,0,1
2021-11-25,Cryoprecipitate,14,3,11,0,1
2021-11-25,Fresh Frozen Plasma,26,3,11,0,1
2021-11-25,Packed RBC,107,3,11,0,1
2021-11-25,Platelets,24,3,11,0,1
2021-11-26,Cryoprecipitate,12,4,11,0,1
2021-11-26,Fresh Frozen Plasma,29,4,11,0,1
2021-11-26,Packed RBC,101,4,11,0,1
2021-11-26,Platelets,39,4,11,0,1
2021-11-27,Cryoprecipitate,12,5,11,1,1
2021-11-27,Fresh Frozen Plasma,23,5,11,1,1
2021-11-27,Packed RBC,57,5,11,1,1
2021-11-27,Platelets,22,5,11,1,1
2021-11-28,Cryoprecipitate,14,6,11,1,1
2021-11-28,Fresh Frozen Plasma,22,6,11,1,1
2021-11-28,Packed RBC,69,6,11,1,1
2021-11-28,Platelets,23,6,11,1,1
2021-11-29,Cryoprecipitate,12,0,11,0,1
2021-11-29,Fresh Frozen Plasma,34,0,11,0,1
2021-11-29,Packed RBC,109,0,11,0,1
2021-11-29,Platelets,36,0,11,0,1
2021-11-30,Cryoprecipitate,13,1,11,0,1
2021-11-30,Fresh Frozen Plasma,33,1,11,0,1
2021-11-30,Packed RBC,134,1,11,0,1
2021-11-30,Platelets,30,1,11,0,1
2021-12-01,Cryoprecipitate,8,2,12,0,1
2021-12-01,Fresh Frozen Plasma,28,2,12,0,1
2021-12-01,Packed RBC,87,2,12,0,1
2021-12-01,Platelets,48,2,12,0,1
2021-12-02,Cryoprecipitate,13,3,12,0,1
2021-12-02,Fresh Frozen Plasma,27,3,12,0,1
2021-12-02,Packed RBC,108,3,12,0,1
2021-12-02,Platelets,34,3,12,0,1
2021-12-03,Cryoprecipitate,15,4,12,0,1
2021-12-03,Fresh Frozen Plasma,30,4,12,0,1
2021-12-03,Packed RBC,94,4,12,0,1
2021-12-03,Platelets,39,4,12,0,1
2021-12-04,Cryoprecipitate,11,5,12,1,1
2021-12-04,Fresh Frozen Plasma,19,5,12,1,1
2021-12-04,Packed RBC,62,5,12,1,1
2021-12-04,Platelets,27,5,12,1,1
2021-12-05,Cryoprecipitate,8,6,12,1,1
2021-12-05,Fresh Frozen Plasma,18,6,12,1,1
2021-12-05,Packed RBC,57,6,12,1,1
2021-12-05,Platelets,27,6,12,1,1
2021-12-06,Cryoprecipitate,18,0,12,0,1
2021-12-06,Fresh Frozen Plasma,30,0,12,0,1
2021-12-06,Packed RBC,81,0,12,0,1
2021-12-06,Platelets,30,0,12,0,1
2021-12-07,Cryoprecipitate,13,1,12,0,1
2021-12-07,Fresh Frozen Plasma,28,1,12,0,1
2021-12-07,Packed RBC,74,1,12,0,1
2021-12-07,Platelets,30,1,12,0,1
2021-12-08,Cryoprecipitate,17,2,12,0,1
2021-12-08,Fresh Frozen Plasma,27,2,12,0,1
2021-12-08,Packed RBC,94,2,12,0,1
2021-12-08,Platelets,42,2,12,0,1
2021-12-09,Cryoprecipitate,15,3,12,0,1
2021-12-09,Fresh Frozen Plasma,31,3,12,0,1
2021-12-09,Packed RBC,112,3,12,0,1
2021-12-09,Platelets,34,3,12,0,1
2021-12-10,Cryoprecipitate,19,4,12,0,1
2021-12-10,Fresh Frozen Plasma,32,4,12,0,1
2021-12-10,Packed RBC,75,4,12,0,1
2021-12-10,Platelets,42,4,12,0,1
2021-12-11,Cryoprecipitate,10,5,12,1,1
2021-12-11,Fresh Frozen Plasma,19,5,12,1,1
2021-12-11,Packed RBC,55,5,12,1,1
2021-12-11,Platelets,19,5,12,1,1
2021-12-12,Cryoprecipitate,10,6,12,1,1
2021-12-12,Fresh Frozen Plasma,24,6,12,1,1
2021-12-12,Packed RBC,52,6,12,1,1
2021-12-12,Platelets,27,6,12,1,1
2021-12-13,Cryoprecipitate,17,0,12,0,1
2021-12-13,Fresh Frozen Plasma,43,0,12,0,1
2021-12-13,Packed RBC,80,0,12,0,1
2021-12-13,Platelets,25,0,12,0,1
2021-12-14,Cryoprecipitate,15,1,12,0,1
2021-12-14,Fresh Frozen Plasma,54,1,12,0,1
2021-12-14,Packed RBC,114,1,12,0,1
2021-12-14,Platelets,35,1,12,0,1
2021-12-15,Cryoprecipitate,17,2,12,0,1
2021-12-15,Fresh Frozen Plasma,29,2,12,0,1
2021-12-15,Packed RBC,96,2,12,0,1
2021-12-15,Platelets,37,2,12,0,1
2021-12-16,Cryoprecipitate,13,3,12,0,1
2021-12-16,Fresh Frozen Plasma,31,3,12,0,1
2021-12-16,Packed RBC,77,3,12,0,1
2021-12-16,Platelets,29,3,12,0,1
2021-12-17,Cryoprecipitate,18,4,12,0,1
2021-12-17,Fresh Frozen Plasma,31,4,12,0,1
2021-12-17,Packed RBC,85,4,12,0,1
2021-12-17,Platelets,24,4,12,0,1
2021-12-18,Cryoprecipitate,12,5,12,1,1
2021-12-18,Fresh Frozen Plasma,22,5,12,1,1
2021-12-18,Packed RBC,65,5,12,1,1
2021-12-18,Platelets,28,5,12,1,1
2021-12-19,Cryoprecipitate,12,6,12,1,1
2021-12-19,Fresh Frozen Plasma,21,6,12,1,1
2021-12-19,Packed RBC,70,6,12,1,1
2021-12-19,Platelets,26,6,12,1,1
2021-12-20,Cryoprecipitate,19,0,12,0,1
2021-12-20,Fresh Frozen Plasma,50,0,12,0,1
2021-12-20,Packed RBC,208,0,12,0,1
2021-12-20,Platelets,47,0,12,0,1
2021-12-21,Cryoprecipitate,15,1,12,0,1
2021-12-21,Fresh Frozen Plasma,44,1,12,0,1
2021-12-21,Packed RBC,94,1,12,0,1
2021-12-21,Platelets,47,1,12,0,1
2021-12-22,Cryoprecipitate,18,2,12,0,1
2021-12-22,Fresh Frozen Plasma,37,2,12,0,1
2021-12-22,Packed RBC,116,2,12,0,1
2021-12-22,Platelets,50,2,12,0,1
2021-12-23,Cryoprecipitate,28,3,12,0,1
2021-12-23,Fresh Frozen Plasma,34,3,12,0,1
2021-12-23,Packed RBC,108,3,12,0,1
2021-12-23,Platelets,35,3,12,0,1
2021-12-24,Cryoprecipitate,12,4,12,0,1
2021-12-24,Fresh Frozen Plasma,34,4,12,0,1
2021-12-24,Packed RBC,125,4,12,0,1
2021-12-24,Platelets,35,4,12,0,1
2021-12-25,Cryoprecipitate,13,5,12,1,1
2021-12-25,Fresh Frozen Plasma,17,5,12,1,1
2021-12-25,Packed RBC,213,5,12,1,1
2021-12-25,Platelets,31,5,12,1,1
2021-12-26,Cryoprecipitate,14,6,12,1,1
2021-12-26,Fresh Frozen Plasma,25,6,12,1,1
2021-12-26,Packed RBC,93,6,12,1,1
2021-12-26,Platelets,30,6,12,1,1
2021-12-27,Cryoprecipitate,12,0,12,0,1
2021-12-27,Fresh Frozen Plasma,36,0,12,0,1
2021-12-27,Packed RBC,107,0,12,0,1
2021-12-27,Platelets,31,0,12,0,1
2021-12-28,Cryoprecipitate,18,1,12,0,1
2021-12-28,Fresh Frozen Plasma,37,1,12,0,1
2021-12-28,Packed RBC,132,1,12,0,1
2021-12-28,Platelets,49,1,12,0,1
2021-12-29,Cryoprecipitate,15,2,12,0,1
2021-12-29,Fresh Frozen Plasma,33,2,12,0,1
2021-12-29,Packed RBC,83,2,12,0,1
2021-12-29,Platelets,57,2,12,0,1
2021-12-30,Cryoprecipitate,15,3,12,0,1
2021-12-30,Fresh Frozen Plasma,37,3,12,0,1
2021-12-30,Packed RBC,87,3,12,0,1
2021-12-30,Platelets,36,3,12,0,1
2021-12-31,Cryoprecipitate,18,4,12,0,1
2021-12-31,Fresh Frozen Plasma,37,4,12,0,1
2021-12-31,Packed RBC,63,4,12,0,1
2021-12-31,Platelets,46,4,12,0,1
2022-01-01,Cryoprecipitate,14,5,1,1,0
2022-01-01,Fresh Frozen Plasma,29,5,1,1,0
2022-01-01,Packed RBC,65,5,1,1,0
2022-01-01,Platelets,36,5,1,1,0
2022-01-02,Cryoprecipitate,11,6,1,1,0
2022-01-02,Fresh Frozen Plasma,23,6,1,1,0
2022-01-02,Packed RBC,77,6,1,1,0
2022-01-02,Platelets,26,6,1,1,0
2022-01-03,Cryoprecipitate,19,0,1,0,0
2022-01-03,Fresh Frozen Plasma,39,0,1,0,0
2022-01-03,Packed RBC,108,0,1,0,0
2022-01-03,Platelets,42,0,1,0,0
2022-01-04,Cryoprecipitate,14,1,1,0,0
2022-01-04,Fresh Frozen Plasma,39,1,1,0,0
2022-01-04,Packed RBC,125,1,1,0,0
2022-01-04,Platelets,43,1,1,0,0
2022-01-05,Cryoprecipitate,17,2,1,0,0
2022-01-05,Fresh Frozen Plasma,36,2,1,0,0
2022-01-05,Packed RBC,137,2,1,0,0
2022-01-05,Platelets,115,2,1,0,0
2022-01-06,Cryoprecipitate,15,3,1,0,0
2022-01-06,Fresh Frozen Plasma,31,3,1,0,0
2022-01-06,Packed RBC,77,3,1,0,0
2022-01-06,Platelets,29,3,1,0,0
2022-01-07,Cryoprecipitate,9,4,1,0,0
2022-01-07,Fresh Frozen Plasma,27,4,1,0,0
2022-01-07,Packed RBC,97,4,1,0,0
2022-01-07,Platelets,35,4,1,0,0
2022-01-08,Cryoprecipitate,10,5,1,1,0
2022-01-08,Fresh Frozen Plasma,28,5,1,1,0
2022-01-08,Packed RBC,62,5,1,1,0
2022-01-08,Platelets,26,5,1,1,0
2022-01-09,Cryoprecipitate,11,6,1,1,0
2022-01-09,Fresh Frozen Plasma,26,6,1,1,0
2022-01-09,Packed RBC,53,6,1,1,0
2022-01-09,Platelets,22,6,1,1,0
2022-01-10,Cryoprecipitate,12,0,1,0,0
2022-01-10,Fresh Frozen Plasma,29,0,1,0,0
2022-01-10,Packed RBC,99,0,1,0,0
2022-01-10,Platelets,37,0,1,0,0
2022-01-11,Cryoprecipitate,14,1,1,0,0
2022-01-11,Fresh Frozen Plasma,24,1,1,0,0
2022-01-11,Packed RBC,97,1,1,0,0
2022-01-11,Platelets,37,1,1,0,0
2022-01-12,Cryoprecipitate,15,2,1,0,0
2022-01-12,Fresh Frozen Plasma,26,2,1,0,0
2022-01-12,Packed RBC,95,2,1,0,0
2022-01-12,Platelets,32,2,1,0,0
2022-01-13,Cryoprecipitate,12,3,1,0,0
2022-01-13,Fresh Frozen Plasma,30,3,1,0,0
2022-01-13,Packed RBC,91,3,1,0,0
2022-01-13,Platelets,39,3,1,0,0
2022-01-14,Cryoprecipitate,14,4,1,0,0
2022-01-14,Fresh Frozen Plasma,25,4,1,0,0
2022-01-14,Packed RBC,67,4,1,0,0
2022-01-14,Platelets,33,4,1,0,0
2022-01-15,Cryoprecipitate,10,5,1,1,0
2022-01-15,Fresh Frozen Plasma,21,5,1,1,0
2022-01-15,Packed RBC,64,5,1,1,0
2022-01-15,Platelets,22,5,1,1,0
2022-01-16,Cryoprecipitate,11,6,1,1,0
2022-01-16,Fresh Frozen Plasma,19,6,1,1,0
2022-01-16,Packed RBC,54,6,1,1,0
2022-01-16,Platelets,27,6,1,1,0
2022-01-17,Cryoprecipitate,12,0,1,0,0
2022-01-17,Fresh Frozen Plasma,26,0,1,0,0
2022-01-17,Packed RBC,90,0,1,0,0
2022-01-17,Platelets,38,0,1,0,0
2022-01-18,Cryoprecipitate,13,1,1,0,0
2022-01-18,Fresh Frozen Plasma,25,1,1,0,0
2022-01-18,Packed RBC,107,1,1,0,0
2022-01-18,Platelets,27,1,1,0,0
2022-01-19,Cryoprecipitate,11,2,1,0,0
2022-01-19,Fresh Frozen Plasma,29,2,1,0,0
2022-01-19,Packed RBC,97,2,1,0,0
2022-01-19,Platelets,35,2,1,0,0
2022-01-20,Cryoprecipitate,16,3,1,0,0
2022-01-20,Fresh Frozen Plasma,24,3,1,0,0
2022-01-20,Packed RBC,86,3,1,0,0
2022-01-20,Platelets,44,3,1,0,0
2022-01-21,Cryoprecipitate,14,4,1,0,0
2022-01-21,Fresh Frozen Plasma,28,4,1,0,0
2022-01-21,Packed RBC,102,4,1,0,0
2022-01-21,Platelets,33,4,1,0,0
2022-01-22,Cryoprecipitate,10,5,1,1,0
2022-01-22,Fresh Frozen Plasma,27,5,1,1,0
2022-01-22,Packed RBC,59,5,1,1,0
2022-01-22,Platelets,15,5,1,1,0
2022-01-23,Cryoprecipitate,11,6,1,1,0
2022-01-23,Fresh Frozen Plasma,25,6,1,1,0
2022-01-23,Packed RBC,51,6,1,1,0
2022-01-23,Platelets,25,6,1,1,0
2022-01-24,Cryoprecipitate,17,0,1,0,0
2022-01-24,Fresh Frozen Plasma,32,0,1,0,0
2022-01-24,Packed RBC,98,0,1,0,0
2022-01-24,Platelets,45,0,1,0,0
2022-01-25,Cryoprecipitate,13,1,1,0,0
2022-01-25,Fresh Frozen Plasma,29,1,1,0,0
2022-01-25,Packed RBC,89,1,1,0,0
2022-01-25,Platelets,35,1,1,0,0
2022-01-26,Cryoprecipitate,13,2,1,0,0
2022-01-26,Fresh Frozen Plasma,25,2,1,0,0
2022-01-26,Packed RBC,77,2,1,0,0
2022-01-26,Platelets,38,2,1,0,0
2022-01-27,Cryoprecipitate,17,3,1,0,0
2022-01-27,Fresh Frozen Plasma,18,3,1,0,0
2022-01-27,Packed RBC,99,3,1,0,0
2022-01-27,Platelets,33,3,1,0,0
2022-01-28,Cryoprecipitate,15,4,1,0,0
2022-01-28,Fresh Frozen Plasma,27,4,1,0,0
2022-01-28,Packed RBC,81,4,1,0,0
2022-01-28,Platelets,39,4,1,0,0
2022-01-29,Cryoprecipitate,13,5,1,1,0
2022-01-29,Fresh Frozen Plasma,18,5,1,1,0
2022-01-29,Packed RBC,77,5,1,1,0
2022-01-29,Platelets,23,5,1,1,0
2022-01-30,Cryoprecipitate,11,6,1,1,0
2022-01-30,Fresh Frozen Plasma,20,6,1,1,0
2022-01-30,Packed RBC,62,6,1,1,0
2022-01-30,Platelets,26,6,1,1,0
2022-01-31,Cryoprecipitate,14,0,1,0,0
2022-01-31,Fresh Frozen Plasma,27,0,1,0,0
2022-01-31,Packed RBC,87,0,1,0,0
2022-01-31,Platelets,31,0,1,0,0
2022-02-01,Cryoprecipitate,11,1,2,0,0
2022-02-01,Fresh Frozen Plasma,29,1,2,0,0
2022-02-01,Packed RBC,92,1,2,0,0
2022-02-01,Platelets,26,1,2,0,0
2022-02-02,Cryoprecipitate,12,2,2,0,0
2022-02-02,Fresh Frozen Plasma,15,2,2,0,0
2022-02-02,Packed RBC,90,2,2,0,0
2022-02-02,Platelets,38,2,2,0,0
2022-02-03,Cryoprecipitate,14,3,2,0,0
2022-02-03,Fresh Frozen Plasma,27,3,2,0,0
2022-02-03,Packed RBC,76,3,2,0,0
2022-02-03,Platelets,43,3,2,0,0
2022-02-04,Cryoprecipitate,11,4,2,0,0
2022-02-04,Fresh Frozen Plasma,32,4,2,0,0
2022-02-04,Packed RBC,98,4,2,0,0
2022-02-04,Platelets,27,4,2,0,0
2022-02-05,Cryoprecipitate,9,5,2,1,0
2022-02-05,Fresh Frozen Plasma,26,5,2,1,0
2022-02-05,Packed RBC,61,5,2,1,0
2022-02-05,Platelets,28,5,2,1,0
2022-02-06,Cryoprecipitate,13,6,2,1,0
2022-02-06,Fresh Frozen Plasma,20,6,2,1,0
2022-02-06,Packed RBC,64,6,2,1,0
2022-02-06,Platelets,26,6,2,1,0
2022-02-07,Cryoprecipitate,10,0,2,0,0
2022-02-07,Fresh Frozen Plasma,32,0,2,0,0
2022-02-07,Packed RBC,66,0,2,0,0
2022-02-07,Platelets,41,0,2,0,0
2022-02-08,Cryoprecipitate,14,1,2,0,0
2022-02-08,Fresh Frozen Plasma,26,1,2,0,0
2022-02-08,Packed RBC,91,1,2,0,0
2022-02-08,Platelets,36,1,2,0,0
2022-02-09,Cryoprecipitate,12,2,2,0,0
2022-02-09,Fresh Frozen Plasma,31,2,2,0,0
2022-02-09,Packed RBC,73,2,2,0,0
2022-02-09,Platelets,31,2,2,0,0
2022-02-10,Cryoprecipitate,15,3,2,0,0
2022-02-10,Fresh Frozen Plasma,31,3,2,0,0
2022-02-10,Packed RBC,105,3,2,0,0
2022-02-10,Platelets,42,3,2,0,0
2022-02-11,Cryoprecipitate,14,4,2,0,0
